	Kingdom	Phylum	Class	Order	Family	Genus	Species	Score
ee69bff3f46a8dec0cc7b8711058a1a1	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.8995512381
5536560ce72c8da4071cd408a6c68e8f	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9076811023
4e9cbfc8db7e463c3f1bda8bb054e5fb	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9280228809
40d6cf0404b40f1ae13783bdd03461a6	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9450232574
5f996f6239d93d35315ee14b87be1960	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.949468344
210cca6802825cd67dcd7768cf649b48	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9529774655
0749db380374bfe84f2a54d7d27170c3	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9529853566
5fc68c9d34623e3274562ae1bfa8e775	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.957735966
9610fb16b9897dd7836261a7ddbe5971	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9577654687
f1ba8598e93a3f8e520da43901fb98fc	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.962112542
21cf0d56392707d55b9129efb69b149b	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9659782881
518d2d41becfd0ce0f60d7d67f4f6e46	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.971074259
70d8eb98dd4e91a283b35c988b2db2c9	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9718122111
443bde1882900d985bcd5ae6c8135090	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9738128152
ba32c3a42608141a50bc002262e4c0d3	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9844780733
ff259b7bfa2c9165bd9a4a868ced0793	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9875266246
edd0ad1da6c0a3b5c1ee7404b10a29ce	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9908749745
304c0c01cddf04091f307f680cad92c9	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9910795077
f42caa708efbe004590dfdd50e901517	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9916723483
1329fe8e21104e677e9e4215eab2301d	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9927911326
d4a871fa3014f677094ba6c0c84d127d	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9940810687
523fbf677648336a4c758561de6a2eb2	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9967552369
0a9622aca388af78c2bef6d4d06920ad	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.9987714688
7d926177e564edb57d4e4281291f293b	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	ND	0.998925493
665098689ba4b410a60bf8fdab5eebfe	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.754717053
7d64bc8c9c7757d49daeb63fdbca654b	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.8129248085
da3a957f586077f55b0f81e638a199d5	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.8375846326
3b324bd67a53bd4c2b8ce1dac80e63fc	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.8835614309
8bfa1fa98291c09eb2f951dcd7d111fa	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.9189877238
acdd6c8f2042613aa8f0206b155df785	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.9404104626
812fc31dd48adb7195fc7e53b6dac15a	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.9416325346
9a239983bdf205eccc034243349b159e	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.9433547491
d3c48395ca454a2d806b805865caf17d	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	0.9653036743
e034912ffa5dd037fbffb3be8f468b0e	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	sciuri	0.7095703419
b066d43598d9ea272849bac69988d59d	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	sciuri	0.7375741573
7c6141915c682cd664efb2588e6002c9	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	sciuri	0.7588806493
5c38d68659799b2dfc227309d1b78227	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	ND	ND	0.8989703762
d777f51c469971b9bf18b1b9113e0b7b	Bacteria	Firmicutes	Bacilli	Gemellales	ND	ND	ND	0.766530626
1147cf85376a2a3ab90c28f877a8d942	Bacteria	Firmicutes	Bacilli	Gemellales	ND	ND	ND	0.9999979241
9e2ab05fb4b6d654679e04d1e95af920	Bacteria	Firmicutes	Bacilli	Gemellales	ND	ND	ND	0.9999985551
491dcc2ff671a5ae142543b574005cdf	Bacteria	Firmicutes	Bacilli	Gemellales	ND	ND	ND	0.9999996089
c7265210669e72acfe967d9cbfd80d76	Bacteria	Firmicutes	Bacilli	Haloplasmatales	Haloplasmataceae	ND	ND	0.9998529442
94d94b3d57e6d76051075012022464f2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	ND	0.9995887555
d7fadaacccdef6f8523af403c40cb2b3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	ND	0.9996386704
a3479cfb8317b67a2951b86a81cf1b04	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	ND	0.8827513441
c7ad009e66c57d4eb1455cd3f7a2eb0b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	ND	0.9772393862
865e2c78dcfd70520d99f8d3066fcf40	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Alkalibacterium	ND	0.9167927044
405a4f3555bf308fe557034a80b0a87e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Alkalibacterium	ND	0.9759291278
f11f22ff450914f3d25c8b73bd92c3a7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Alkalibacterium	ND	0.995360634
9091d90d9a05f4ed1c7c622a9e61e669	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Alloiococcus	ND	0.9999766661
c75c6c52abd4d628d59612db68780215	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	ND	0.9935075633
267da60eb96fa19ca55e8cdddeb18124	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	ND	0.9944509023
7f567c2170a223718df5dd686c7681cc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	ND	0.9984527792
8ac862a99f3b1ab6722df194e4198485	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	ND	0.9991569048
0f211f55f693c6d7c53cfb5c593e6e18	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	ND	0.9991772543
76ffc3ce94c4115b37989b48a26a9e5a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	ND	0.9994875608
6208080a35e47505b69bf2065592f5d3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	ND	0.9996863719
32519a90e854a7a67c0731971ee4ee45	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	ND	0.9313595071
57902c1cbfc65b29f9b98e700c6970e4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	delbrueckii	0.9999990535
fe6b4bf2df2ebad4ec7d7f1780334d41	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	helveticus	0.8463391561
6dbeb5cd54ee87d15252ba79958a5666	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	helveticus	0.989542199
c83b6c80eab835d202c411e7cb2eba5a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners	0.9991672589
4f760f91b84ed1bfd27cf6800c56eb09	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ND	0.9948616878
203e25d482e051241eb889fbf1d254e3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	0.9155149762
73dd04ab659958a53b115643d1a3b571	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ruminis	0.9985667415
8e48779f3139c312b9b47c232debf980	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	vaginalis	0.9666562854
e8706c666719699c0b2a1ba66376f7f0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	viridescens	0.8750748161
0da3caf7d320d856e725fa39d9eb20b9	Bacteria	Firmicutes	Bacilli	Lactobacillales	ND	ND	ND	0.7942008014
6f02fd997a74a31c795b37c4362c952f	Bacteria	Firmicutes	Bacilli	Lactobacillales	ND	ND	ND	0.7996468006
2bf6bc6cc3198dcb16edb8ac644ae6ee	Bacteria	Firmicutes	Bacilli	Lactobacillales	ND	ND	ND	0.9986616195
92bc6ad26d59c998cc43bb724dc7911e	Bacteria	Firmicutes	Bacilli	Lactobacillales	ND	ND	ND	0.9988402552
7844a679e5670f7dc5d42ec53fad4044	Bacteria	Firmicutes	Bacilli	Lactobacillales	ND	ND	ND	0.998849605
e7a1649583f66c7ea6f10650c0a5d7c3	Bacteria	Firmicutes	Bacilli	Lactobacillales	ND	ND	ND	0.9990912191
9fa80da8a2575adf7df00e713e9d28cf	Bacteria	Firmicutes	Bacilli	Lactobacillales	ND	ND	ND	0.9997073388
96f9651f0276e177c3bd22696fd62eba	Bacteria	Firmicutes	Bacilli	Lactobacillales	ND	ND	ND	0.9997482223
7c8683bb051b96d54893e703cee594bb	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	garvieae	0.8544023161
bd5c3817ac0e18910af5b71139b26833	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	ND	0.9947924987
81a7260e5e8ed382a4f35d68e8856cbf	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	anginosus	0.9843616935
b91aaf02dfe344cff03b9109bd710f39	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	anginosus	0.987692533
4557a349de7ed6cf514d5ff5a1ec4cd8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	anginosus	0.9984666984
61e7f144bb33fe59a0a5d839314900e3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.7567072298
87ddd6c2110b7653fe78fed8b9ef0bc6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.798706509
874b6bde0686c3cbc791fd5b90105102	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.8588248361
d4f00394771d6f06d7280f0f6b036de7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.8820243075
e94ad7e0dea319d3059a64dd8b578f8c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.8856904863
a0c5d0a19fc6aebf34ec653793961b4e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.8911482019
fa3fa20228793306a386dbe23e78a3ee	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.9173733752
e0330fe238c07357629a2b8ccf8b19c4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.9208525436
9d89527721575299961e09a44d2256e5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.9340198299
eabfe23ab7f86699235b9906fd124c59	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.9493919563
818de9d448f01b0f305f325c98029754	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis	0.9634995654
12e67856b68419f880ae1d57e9f70385	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	minor	0.7250687226
1ac8ee034543f217f6601880a86bab81	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	minor	0.7400948317
395ab66965624ce261507c89940ebb13	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	minor	0.8009201677
32223080783725fb77fe64b9acd3aa8d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.8521236393
18a709df7ce11e376294c80fea8ea2c4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.8640021763
f6d1c5aa602df24d51967e4973f841e6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.8894464631
f830ad226c9edd23a0686a0de1388a03	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.8919878491
2244db34a1992f9b69c83831de7f6472	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.8990514335
c0ad5c46af78f123400765fed16fb323	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9059353253
60a147bd4dfa3e66802d7fc0f0670a4e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9168335742
ff826507888dd96302b0bed1f1826a40	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9248023463
7abf30b4ca99ad623ff1f38bbe7e33cb	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9400942517
03344438c49c99203f88331411396bd2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9527260876
9f21fa8394125175234834f2e5909953	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9590941992
d2c9f4402bfac515c6c31114ce61a139	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9794549694
5835b59b0538221750fb8b451a45d358	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9846822506
ecfaad7b56166532d3cd0521ed51b58a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND	0.9857366297
dba37237e65dcad9dd18aa439772b12d	Bacteria	Firmicutes	Bacilli	ND	ND	ND	ND	0.7120282767
384fb0577fc7941086a8acf3b27fa779	Bacteria	Firmicutes	Bacilli	ND	ND	ND	ND	0.7349451946
88ddb7b85ac13ec41338e05b700cce25	Bacteria	Firmicutes	Bacilli	ND	ND	ND	ND	0.7416093262
64ec357806993e39e6cb8c74e7bf4ca7	Bacteria	Firmicutes	Bacilli	ND	ND	ND	ND	0.7797340981
537e9f384d55f6c13fc355e301999003	Bacteria	Firmicutes	Bacilli	ND	ND	ND	ND	0.8057289055
5adcbbe6eb71e7e98f57db68878069e1	Bacteria	Firmicutes	Bacilli	ND	ND	ND	ND	0.8223153878
d0ac573379d0e1dae5662c4ee6d9d73d	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	Mogibacterium	ND	0.9889975294
fac33be53a52eafc971f668944008604	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	ND	ND	0.8980997722
b9e3374b7d22c82b3e6c2d22c4032907	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9977064839
70e8de971761739eff0cfb9ef1121fd4	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9984636184
b2e1f181619a1841c944993dd93d867f	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9995123009
ab0dc70886ce7f9deddd8d2e3d88a2a1	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9995449295
4ca247d2a1a16922b6ba1a997bd0cb44	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9995609374
be1b29a60df5210cb84fc7578048662b	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9996164652
70b5cf8fe0890ad76d718c30947d8a3c	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9997630596
5abbc6f1e2c1f989a5b4f255181f6e1f	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9997755634
5374c22697d0cfb4c12da7a4fc6e6777	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9998272804
3aa24290ab9d9d5fd2eef5e97293ecb1	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9998311395
b4953710d1e94549962ed9b074e2979e	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9998514456
4312b612603222c8673ff7915439010b	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9998532228
f2225f671881dc85eb3c22e698248e10	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9998726886
f2d3de8679ef47bad8fb2caf3411f021	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9998957034
14a66fa87e22656f65a1c9a5e23124fd	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9999180603
9205c17cf76d4d110f4df39f779091d4	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9999182853
6c00bc99994abcd43338180a6069463f	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9999348469
183faa4d3f7896a3fd08754c3eec4f74	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9999577725
62aa7ff3a0ad164e035ff28347ce11d0	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9999621177
7b87d9d5b681707bc95cf4b93e8e4ed8	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	ND	0.9999764022
452fc011ee3ece6dae2cd33a9ff4304d	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Finegoldia	ND	0.999539568
bf8fb089c6d7d52084bfa452a30c6139	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Finegoldia	ND	0.9997103982
a1a716cc00a3f0ebacf8f12845b1248f	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Finegoldia	ND	0.9999662139
f7eeba79491d83b57f92e41787867386	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Finegoldia	ND	0.9999690368
785ef096f825763d0514445a68f7964c	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Finegoldia	ND	0.9999795605
d0b9712f9ea6feb4b48b8a58ce9771c3	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Helcococcus	ND	0.9999821898
241f58137b219b5ec4655c30cfeb034d	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Parvimonas	ND	0.9999988686
0189cda7e1590ff81d1201a1c28f5ac7	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9321145807
86a5c8518a31abaa90ee987c9ef83109	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9952211671
2066bb181685daba7ec9ae4c19edb65d	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.996590977
648b0c1377f7c9d597f1b8c3b96ca80f	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9985038387
0d8b5d4773e9c8276f1a14f55cdc3b35	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9998267189
a34a9a6b2cee1417231f0dcbe64719cd	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9998334665
dd0a4dbfdbfb28384dc6e847d3e7f078	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9999676308
7984fd9637feaf762eed47f6483bfdcc	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9999726987
a88bbdee373ee2a1682c5fd573abfd63	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9999795054
9b6d2023ee609d5b9f4815aba57e3abb	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	ND	0.9999980106
5c28a61d2a0192adc677e9496239d730	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	ph2	ND	0.9999998771
64f3c242343aedd666362bb97c14251f	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	WAL_1855D	ND	0.9999999932
45418fdab1f6350843f5f88191e77c63	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	WAL_1855D	ND	0.9999999933
a9aaf3c1fafaf2f2414e4bf6311b6a3c	Bacteria	Firmicutes	Clostridia	Clostridiales	Caldicoprobacteraceae	Caldicoprobacter	ND	0.998193119
9e06cf8a8a63c0967fad1126c447b627	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	bowmanii	0.9999965305
65513752c4dc694f420ea9970cfa8d43	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	butyricum	0.9457527229
150be20d34755d7c22ce8f3af30bf59b	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	hiranonis	0.9998144359
5d4a04322ec991ee9bd44f50ef3a773f	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	ND	0.8878714501
be917dce6c3a7f8e64ee337b3efc3df0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	ND	0.9492411759
ea8baf4482b4dac093adbba8c41f1c46	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	ND	0.9995092652
59a50562fbbb4abe4975af14ecab3ddf	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Thermoanaerobacterium	ND	0.9999993178
e1dbe74f1af8ef8a5a11ce8d680b55d5	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	ND	0.8995525023
9424e548e25e900a2315f7542c62fcea	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium	ND	0.9987897001
b38f85e54fdfee21b030076c16606a39	Bacteria	Firmicutes	Clostridia	Clostridiales	Gracilibacteraceae	ND	ND	0.792254373
808e934890e23e2c9b2f088b19ea5232	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]	ND	0.9974518179
8e653490b5212cb0c48c3f096fc09e45	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	ND	0.9999995253
305b7e39afe2df063529903cba74b5f3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	ND	0.9999995441
8fb641c4aaa04944b7240b3298dd89bf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	ND	0.9999997171
b92d6786ecc0453a0b8e783ed2f32489	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	ND	0.9999998857
c7fe5cd5569351bfe6498366874761dd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	ND	0.9999998906
edff88760b75fcec51e06947889c280e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	ND	0.9992494862
e0e1f075e1927ba5ffc01093b96c1e4d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Johnsonella	ignava	0.7565499343
7d8a56d1a16851649d17d372fe3f2c37	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	orale	0.7270143931
7877d29b92345b978ade47076096a233	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella	ND	0.9998297667
de5eb1d131607989ed65ad057257a698	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ND	ND	0.7425452333
7203e1897b6ec9bdf989b32a4f48a67b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ND	ND	0.8003725599
0aa252c5f406390a37adfcd9875201e2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ND	ND	0.8116284933
0ba3993ef82ba2fac17a03633442cb22	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ND	ND	0.8281399687
b5455b5b6bb58605b28976759b5d17d4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ND	ND	0.8365958415
3a863588662f25821b6dc83f444d9157	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ND	ND	0.8975293026
776e89529ca265ffe7cb6affa52e0b98	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ND	ND	0.9967319896
c3c76654e86e320d2fb777442013576e	Bacteria	Firmicutes	Clostridia	Clostridiales	ND	ND	ND	0.7635359503
c84c5ef3ff5654df92a5e44dfb9c3efe	Bacteria	Firmicutes	Clostridia	Clostridiales	ND	ND	ND	0.8974493738
9628b8d8ff6e237fe3774e1874d2d30f	Bacteria	Firmicutes	Clostridia	Clostridiales	ND	ND	ND	0.9157510736
